(written by ASE)

1919 atoms
6 atom types

0.0      62.271999999999998  xlo xhi
0.0      62.271999999999998  ylo yhi
0.0                  23.884  zlo zhi

Atoms # atomic

     1   3      22.214986103001138      20.417561587542298      7.8736103039663776
     2   3      10.130091743001138      26.558511491274864      7.8736103039663776
     3   3      10.854320303001135      13.022211021597291      7.8736103039663776
     4   3      19.652612663001133       12.03648116163064      8.2638895439663784
     5   3      31.737507023001136      5.8955312578980763      8.2638895439663784
     6   3      31.013278463001139      19.431831727575648      8.2638895439663784
     7   3      22.214986103001138      5.3279349520022397      10.187610303966377
     8   3      36.266091743001134      11.468884855734803      10.187610303966377
     9   3      23.922320303001136      20.567024339367322      10.187610303966377
    10   3       6.584612663001133      19.581294479400668      10.577889543966378
    11   3      18.669507023001138      13.440344575668105      10.577889543966378
    12   3      17.945278463001141      26.976645045345673      10.577889543966378
    13   3      35.282986103001136      12.872748269772268      5.5596103039663776
    14   3      23.198091743001136      19.013698173504832      5.5596103039663776
    15   3      23.922320303001133      5.4773977038272603      5.5596103039663776
    16   3      19.652612663001136      27.126107797170697      5.9498895439663766
    17   3      5.6015070230011403      20.985157893438135      5.9498895439663766
    18   3      17.945278463001138       11.88701840980562      5.9498895439663766
    19   6      35.845694183001129      11.649432238429037      7.0995078839663783
    20   6       23.97616046300114      20.112675681371208      7.0995078839663783
    21   6      22.581543503001136      5.6017362273041185      7.0995078839663783
    22   6      6.0219045830011435      20.804610510743899      9.0379919639663768
    23   6      17.891438303001134       12.34136706780173      9.0379919639663768
    24   6      19.286055263001138      26.852306521868819      9.0379919639663768
    25   6      22.777694183001131      19.194245556199064      9.4135078839663784
    26   6      23.976160463001136      5.0230490458311454      9.4135078839663784
    27   6      35.649543503001141      13.146549545074146      9.4135078839663784
    28   6      32.157904583001141      5.7149838752038411      11.351991963966379
    29   6      30.959438303001136      19.886180385571759      11.351991963966379
    30   6      19.286055263001131      11.762679886328758      11.351991963966379
    31   6      9.7096941830011332      26.739058873969096      4.7855078839663774
    32   6       10.90816046300114      12.567862363601174      4.7855078839663774
    33   6      22.581543503001143      20.691362862844176      4.7855078839663774
    34   6       19.08990458300114       13.25979719297387      6.7239919639663777
    35   6      17.891438303001134      27.430993703341791      6.7239919639663777
    36   6      6.2180552630011316       19.30749320409879      6.7239919639663777
    37   6      35.632424423001133      10.126587118370335      8.8337583239663786
    38   6      25.401617903001139      20.689401211381551      8.8337583239663786
    39   6      21.369355823001136      6.5478558173524766      8.8337583239663786
    40   6       6.235174343001141      22.327455630802604      7.3037415239663765
    41   6      16.465980863001136      11.764641537791388      7.3037415239663765
    42   6      20.498242943001138      25.906186931820461      7.3037415239663765
    43   6      22.564424423001139      17.671400436140363      11.147758323966379
    44   6      25.401617903001135       5.599774575841491      11.147758323966379
    45   6      34.437355823001141      14.092669135122504      11.147758323966379
