LAMMPS data file via write_data, version 29 Aug 2024, timestep = 369, units = real

1919 atoms
6 atom types

0 62.272 xlo xhi
0 62.272 ylo yhi
0 23.884 zlo zhi

Masses

1 12.01
2 1.008
3 14.01
4 22.99
5 16
6 24.305

PairIJ Coeffs # lj/cut

1 1 0.066 3.5 12.5
1 2 0.045 3 12.5
1 3 0.1 3.38 12.5
1 4 0.08 2.93 12.5
1 5 0.12 3.25 12.5
1 6 0.1 3.3 12.5
2 2 0.03 2.5 12.5
2 3 0.09 2.88 12.5
2 4 0.07 2.43 12.5
2 5 0.09 2.75 12.5
2 6 0.08 2.85 12.5
3 3 0.17 3.25 12.5
3 4 0.11 2.8 12.5
3 5 0.15 3.1 12.5
3 6 0.13 3.05 12.5
4 4 0.1 2.35 12.5
4 5 0.12 2.8 12.5
4 6 0.11 2.7 12.5
5 5 0.21 3 12.5
5 6 0.15 2.95 12.5
6 6 0.12 3.1 12.5

Atoms # atomic

21 6 26.475895605854518 4.359375947658294 4.512617451626631 0 0 0
63 6 23.82382217377484 8.377225280372535 7.5575694641603715 0 0 0
75 1 23.367622071415884 4.8929527712446985 6.598423430937991 0 0 0
93 1 27.175459332492764 9.602968422339465 7.1394875890203275 0 0 0
117 1 20.309699717994928 9.619075170603072 1.8259323069294857 0 0 0
15 3 25.334526913141758 7.5665144667955 4.65718167224148 0 0 0
58 6 33.3274532606197 5.187346079339507 8.320522122121142 0 0 0
100 1 29.22529318386172 6.876377766379341 5.042424859659874 0 0 0
112 1 32.51279066771912 9.409882101655487 4.591561889749611 0 0 0
1599 1 33.506483127166845 5.898449965873328 4.652014522558636 0 0 0
1600 1 33.2904202225415 2.220580348673031 5.359120378104884 0 0 0
1601 1 35.17297097130234 2.1678176610980877 9.031124580538446 0 0 0
1602 1 34.28204177488417 7.056451734841575 1.043588958611267 0 0 0
1603 1 36.775344451844745 10.49534392998062 22.8060001423113 0 0 -1
1604 1 37.435877776153575 5.90319593545516 4.058235985104363 0 0 0
1605 4 31.18865723097999 4.603687152291726 6.330813638980835 0 0 0
1606 4 31.368308818481356 6.985991317261675 2.5960848796884366 0 0 0
1607 2 35.67736897614149 4.291117298963625 6.368152845020016 0 0 0
1608 2 31.704018599415196 2.4560785251681168 8.069851857425586 0 0 0
1609 2 37.220473827064346 8.523276848004226 1.7713286270980362 0 0 0
1610 2 31.69910498853522 9.33166442068913 1.2579293419991782 0 0 0
1611 2 36.71534447278534 5.1594296469903425 8.622938759655582 0 0 0
1612 2 36.30234475716362 2.829597565486408 4.010384901277782 0 0 0
1613 2 35.46818199918853 8.418364078389763 3.7886854036972535 0 0 0
1614 2 34.30693107453924 3.79789062807662 2.3578166532853273 0 0 0
1615 2 37.97277096681725 9.009909640644263 4.701159687417435 0 0 0
1616 2 36.62049244981087 4.657736166381239 1.1129835902340042 0 0 0
1617 2 30.856903551349866 4.346462513980626 3.649214690033162 0 0 0
663 3 51.40857458051137 5.662061751971959 6.158293956460955 0 0 0
669 6 48.87949254123329 3.79512699841395 4.99234900337596 0 0 0
711 6 49.605159616653104 6.98996425760407 3.4807455417024036 0 0 0
723 1 47.02498440288293 3.5773076798086447 8.192482554619694 0 0 0
741 1 47.85965913149357 6.840933300287423 6.5773464046021575 0 0 0
765 1 49.05587431990239 9.772798865639095 0.8873592468169377 0 0 0
706 6 59.8370818437782 6.685610972812198 9.568573991052263 0 0 0
748 1 58.18484670957113 8.329719852634899 2.5023499431657323 0 0 0
760 1 60.046143933885865 7.348427841596657 5.901791460492958 0 0 0
1545 1 3.330378971869572 17.034183514646724 11.261034221103042 1 0 0
1549 4 1.752338110837343 13.355528255952427 6.992184916507048 1 0 0
1550 4 2.580407876536591 14.466006363651637 4.847330547624299 1 0 0
1552 2 4.083208631762183 13.884630286975142 8.01341204798879 1 0 0
1561 2 3.184976835006056 11.869502990220825 5.381474169868319 1 0 0
3 3 10.355303367874711 13.85368082958674 8.342428688904715 0 0 0
32 6 9.046668977851171 13.325853284215249 5.319535752066679 0 0 0
50 6 11.747963618780831 15.44519902393706 5.7506733139184245 0 0 0
